"changedFields","ibisProductId","ibisSourceId","newPublished","newSourcePrice","newStockQty","newStockStatus","nikProductId","nikSourceId","oldPublished","oldSourcePrice","oldStockQty","oldStockStatus","sku"
"stockQty","69e9e8bb2eeb571971d4e051","79713","true","9.46","11","instock","69b44336c23d34935c3b7550","24886","true","9.46","9","instock","116LG234"
"stockQty","69e9e8ba2eeb571971d4e049","79711","true","8.44","13","instock","69b44336c23d34935c3b7559","24887","true","8.44","11","instock","116LG206"
"stockQty","69e9e8ba2eeb571971d4e041","79709","true","11.5","5","instock","69b44337c23d34935c3b7562","24889","true","11.5","7","instock","116LG403"
"stockQty","69e9e8ba2eeb571971d4e039","79707","true","9.46","5","instock","69b44337c23d34935c3b756b","24892","true","9.46","6","instock","116LG341"
"stockQty","69e9e8b92eeb571971d4e031","79705","true","8.44","12","instock","69b44337c23d34935c3b7574","24894","true","8.44","13","instock","116LG607"
"stockQty","69e9e8b92eeb571971d4e029","79703","true","8.44","9","instock","69b44338c23d34935c3b757d","24895","true","8.44","1","instock","116LG216"
"stockQty","69e9e8b92eeb571971d4e021","79701","true","8.44","8","instock","69b44338c23d34935c3b7586","24897","true","8.44","6","instock","116LG445"
"sourcePrice|stockQty","69e9ee622eeb571971d5624b","88405","true","9.46","3","instock","69b44338c23d34935c3b758f","24900","true","10.99","2","instock","116LG157"
"sourcePrice","69e9ee612eeb571971d5623b","88401","true","14.32","3","instock","69b44339c23d34935c3b75a1","24936","true","0","3","instock","901CU14"
"sourcePrice|stockQty|stockStatus","69e9ee612eeb571971d56233","88398","true","7.41","1","instock","69b44339c23d34935c3b75aa","24939","true","0","0","outofstock","901CU15OR"
"sourcePrice","69e9ee612eeb571971d5622a","88395","true","6.5","5","instock","69b44339c23d34935c3b75b1","24942","true","7.48","5","instock","901CU16"
"stockQty","69e9ee602eeb571971d56222","88392","true","3.83","34","instock","69b4433ac23d34935c3b75ba","24947","true","3.83","41","instock","816PE24"
"stockQty","69e9ee5f2eeb571971d56212","88388","true","24.54","2","instock","69b4433ac23d34935c3b75cc","24953","true","24.54","1","instock","111LG15"
"sourcePrice|stockQty","69e9ee5f2eeb571971d56209","88384","true","7.16","5","instock","69b4433ac23d34935c3b75d5","24960","true","0","10","instock","143MI02"
"sourcePrice|stockQty","69e9e8b82eeb571971d4e019","79699","true","9.5","1","instock","69b4433bc23d34935c3b75de","24970","true","10.93","7","instock","148VE04"
"stockQty|stockStatus","69e9e8b82eeb571971d4e011","79697","true","23.01","0","outofstock","69b4433bc23d34935c3b75e7","24983","true","23.01","2","instock","162LG100"
"stockQty","69e9ee5f2eeb571971d56201","88381","true","9.2","8","instock","69b4433bc23d34935c3b75f0","24985","true","9.2","9","instock","307MA04"
"sourcePrice|stockQty","69e9ee5e2eeb571971d561f9","88378","true","12.5","14","instock","69b4433cc23d34935c3b75f9","24988","true","15.34","9","instock","148MA11"
"stockQty","69e9e8b82eeb571971d4e009","79695","true","13.29","6","instock","69b4433cc23d34935c3b7602","24999","true","13.29","8","instock","152ZN00"
"stockQty","69e9ee5e2eeb571971d561f1","88375","true","2.3","3","instock","69b4433dc23d34935c3b7614","25008","true","2.3","4","instock","151AC06"
"stockQty","69e9e8b72eeb571971d4dff9","79687","true","9.46","5","instock","69b4433dc23d34935c3b761d","25010","true","9.46","2","instock","151AC09"
"sourcePrice|stockQty","69e9e8b72eeb571971d4dff1","79686","true","12","6","instock","69b4433dc23d34935c3b7626","25014","true","13.8","5","instock","151VE03"
"sourcePrice|stockQty","69e9e8b62eeb571971d4dfe9","79684","true","12","11","instock","69b4433dc23d34935c3b762f","25016","true","13.8","10","instock","151VE04"
"stockQty","69e9e8b62eeb571971d4dfe1","79682","true","9.46","3","instock","69b4433ec23d34935c3b7638","25020","true","9.46","2","instock","151CY06"
"sourcePrice|stockQty|stockStatus|published","69e9e8b52eeb571971d4dfc9","79676","true","8.18","1","instock","69b4433fc23d34935c3b7653","25025","false","","0","outofstock","151LG20"
"stockQty","69e9e8b42eeb571971d4dfc1","79675","true","8.44","31","instock","69b4433fc23d34935c3b765c","25086","true","8.44","25","instock","159LG03"
"sourcePrice|stockQty|published","69e9e8b32eeb571971d4dfa9","79669","true","4.35","2","instock","69b44340c23d34935c3b7680","25105","false","0","16","instock","167VE02"
"sourcePrice|stockQty","69e9e8b32eeb571971d4dfa1","79667","true","4.5","27","instock","69b44341c23d34935c3b7689","25107","true","4.35","15","instock","167VE03"
"sourcePrice|stockQty","69e9ee5d2eeb571971d561e0","88371","true","8.5","18","instock","69b44341c23d34935c3b7692","25110","true","8.44","24","instock","166BH00"
"sourcePrice|stockQty|stockStatus|published","69e9e8b32eeb571971d4df99","79665","true","13.29","1","instock","69b44341c23d34935c3b769b","25122","false","0","0","outofstock","152LG01"
"stockQty","69e9ee5d2eeb571971d561d8","88369","true","14.32","2","instock","69b44341c23d34935c3b76a4","25124","true","14.32","3","instock","152LG02"
"stockQty","69e9e8b22eeb571971d4df91","79663","true","13.29","5","instock","69b44342c23d34935c3b76ad","25126","true","13.29","2","instock","152ZN10"
"sourcePrice|stockQty|stockStatus","69e9ee5d2eeb571971d561d0","88365","true","5.37","4","instock","69b44342c23d34935c3b76b6","25137","true","0","0","outofstock","150SM07"
"sourcePrice|published","69e9ee5c2eeb571971d561c8","88363","true","84.36","0","outofstock","69b44342c23d34935c3b76bf","25141","false","0","0","outofstock","162MA03"
"sourcePrice|published","69e9ee5c2eeb571971d561c0","88361","true","61.36","0","outofstock","69b44343c23d34935c3b76c8","25144","false","0","0","outofstock","162MA06"
"sourcePrice|published","69e9ee5b2eeb571971d561b8","88359","true","61.36","0","outofstock","69b44343c23d34935c3b76d1","25146","false","0","0","outofstock","162MA07"
"sourcePrice|published","69e9ee5b2eeb571971d561b0","88357","true","61.36","0","outofstock","69b44343c23d34935c3b76da","25148","false","0","0","outofstock","162MA08"
"sourcePrice|stockQty","69e9e8b22eeb571971d4df89","79660","true","10.74","8","instock","69b44344c23d34935c3b76e3","25156","true","9.46","6","instock","159ZN20"
"sourcePrice","69e9ee5b2eeb571971d561a8","88355","true","23.01","1","instock","69b44344c23d34935c3b76ec","25162","true","","1","instock","159AK06"
"stockQty","69e9e8b22eeb571971d4df81","79658","true","8.44","11","instock","69b44344c23d34935c3b76f5","25168","true","8.44","6","instock","159CY04"
"sourcePrice|stockQty","69e9ee5a2eeb571971d561a0","88354","true","21.5","2","instock","69b44344c23d34935c3b76fe","25182","true","19.43","7","instock","312MC06"
"stockQty","69e9ee5a2eeb571971d56197","88352","true","29.65","12","instock","69b44345c23d34935c3b7707","25191","true","29.65","5","instock","802PE72"
"stockQty","69e9ee5a2eeb571971d5618e","88350","true","24.54","5","instock","69b44345c23d34935c3b7710","25193","true","24.54","4","instock","802PE73"
"stockQty","69e9ee592eeb571971d56186","88348","true","28.63","2","instock","69b44345c23d34935c3b7719","25208","true","28.63","9","instock","323CU24"
"sourcePrice|stockQty|published","69e9ee592eeb571971d5617e","88346","true","14.32","1","instock","69b44346c23d34935c3b7722","25259","false","0","3","instock","308AE02"
"stockQty","69e9ee592eeb571971d56176","88344","true","24.54","7","instock","69b44346c23d34935c3b772b","25278","true","24.54","4","instock","811PE329"
"sourcePrice|stockQty","69e9ee582eeb571971d5616e","88342","true","6.2","24","instock","69b44346c23d34935c3b7734","25299","true","6.14","17","instock","229FR50"
"stockQty","69e9e8b22eeb571971d4df79","79656","true","6.14","13","instock","69b44347c23d34935c3b773d","25357","true","6.14","6","instock","103AC02"
"sourcePrice|stockQty|stockStatus|published","69e9ee572eeb571971d5615e","88338","true","29.65","0","outofstock","69b44347c23d34935c3b774f","25387","false","0","2","instock","159AC09"
"stockQty","69e9e8b12eeb571971d4df71","79654","true","8.44","9","instock","69b44348c23d34935c3b7758","25393","true","8.44","8","instock","151AC11"
"stockQty","69e9ee572eeb571971d56156","88336","true","2.15","30","instock","69b44348c23d34935c3b7761","25397","true","2.15","27","instock","137AC01"
"sourcePrice|stockQty","69e9e8b12eeb571971d4df69","79652","true","16.36","3","instock","69b44348c23d34935c3b776a","25399","true","28.63","7","instock","119MI02"
"stockQty","69e9ee572eeb571971d5614d","88334","true","8.59","15","instock","69b44349c23d34935c3b7773","25402","true","8.59","8","instock","140MI05"
"sourcePrice|stockQty","69e9ee562eeb571971d5613b","88329","true","6.5","27","instock","69b44349c23d34935c3b7785","25409","true","6.39","16","instock","143MI04"
"stockQty","69e9ee562eeb571971d56133","88327","true","16.62","7","instock","69b4434ac23d34935c3b778e","25414","true","16.62","8","instock","150GR03"
"sourcePrice|stockQty","69e9e8b12eeb571971d4df61","79650","true","30","3","instock","69b4434ac23d34935c3b7797","25416","true","34.5","4","instock","155MI01"
"sourcePrice|stockQty","69e9ee552eeb571971d5612a","88325","true","38","9","instock","69b4434ac23d34935c3b77a0","25418","true","43.7","2","instock","312MI07"
"stockQty","69e9ee552eeb571971d56122","88323","true","8.59","2","instock","69b4434ac23d34935c3b77a9","25425","true","8.59","3","instock","210FR02"
"stockQty","69e9ee552eeb571971d56119","88321","true","8.44","9","instock","69b4434bc23d34935c3b77b2","25428","true","8.44","19","instock","210FR03"
"sourcePrice|stockQty|stockStatus|published","69e9ee542eeb571971d56112","88319","true","2.3","0","outofstock","69b4434bc23d34935c3b77bb","25432","false","0","11","instock","820PE223"
"sourcePrice|stockQty|stockStatus","69e9ee542eeb571971d56109","88316","true","31.7","0","outofstock","69b4434cc23d34935c3b77cc","25480","true","36.46","10","instock","140ZN61OR"
"stockQty","69e9e8b02eeb571971d4df51","79645","true","21.47","2","instock","69b4434dc23d34935c3b77e7","25517","true","21.47","3","instock","117BY04"
"stockQty|stockStatus","69e9e8af2eeb571971d4df31","79637","true","39.88","0","outofstock","69b4434ec23d34935c3b780b","25536","true","39.88","5","instock","117ZN47"
"sourcePrice|stockQty","69e9ee522eeb571971d560e8","88307","true","8.5","1","instock","69b4434ec23d34935c3b7814","25548","true","9.78","6","instock","138GR02"
"stockQty","69e9e8ae2eeb571971d4df29","79634","true","12.53","4","instock","69b4434ec23d34935c3b781d","25551","true","12.53","6","instock","143GR12"
"sourcePrice|stockQty","69e9ee522eeb571971d560e0","88305","true","16.36","7","instock","69b4434fc23d34935c3b7826","25553","true","14.57","4","instock","148GR08"
